"STATION","LATITUDE","LONGITUDE","ELEVATION","NAME","DATE","SEASON","SLP","WDSP","TEMP","DEWP","STP","VISIB","MXSPD","GUST","MAX","MIN","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","7/26/2017","Лето","1009.8","8.3","70.5","59.8","988.2","31.1","15.5","999.9","77.9","66.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","7/27/2017","Лето","1009.5","11.9","67.8","64.4","987.7","28.7","17.5","999.9","72.1","65.7","0","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","7/28/2017","Лето","1010.3","6.3","69","66.9","988.6","20.2","7.8","999.9","75.4","64.4","0.02","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","7/29/2017","Лето","1010.6","6.8","71.3","60.6","989","31.1","9.7","999.9","80.8","64.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","7/30/2017","Лето","1010.3","11.4","67","65.1","988.5","18.7","13.6","999.9","71.4","64.8","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","7/31/2017","Лето","1011","10.2","66.8","64.1","989.5","12.4","11.7","999.9","71.4","64.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/1/2017","Лето","1011.2","9.7","68.3","66.1","989.5","21.7","13.6","999.9","71.8","66.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/2/2017","Лето","1009.6","18.9","66.7","65.8","987.9","12.4","23.3","999.9","67.8","66","0.01","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/3/2017","Лето","1008.8","25","67.3","66.2","987.1","12.4","29.1","999.9","68","66.9","0","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/4/2017","Лето","1007","16","69.1","68.6","985.4","4.7","19.4","999.9","70.7","68.2","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/5/2017","Лето","1005.1","10","70.8","70.8","983.6","0.1","13.6","999.9","71.6","69.1","0.25","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/6/2017","Лето","1001.6","20.6","72.4","72.4","980.3","0.1","29.1","999.9","73","71.6","1.63","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/7/2017","Лето","1001.1","15.8","69.5","68.8","979.6","9.3","29.1","999.9","73.4","66.6","0.79","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/8/2017","Лето","1002.4","6.4","67.3","66.1","980.8","12.4","9.7","999.9","75.4","65.7","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/9/2017","Лето","1004.6","5.6","67.1","64.8","982.9","10.9","7.8","999.9","71.4","64.9","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/10/2017","Лето","1007.9","5.3","66","64.3","986.1","20.2","7.8","999.9","70","64.6","0.24","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/11/2017","Лето","1010.6","6.8","67.7","64.2","988.9","28.7","9.7","999.9","71.2","65.1","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/12/2017","Лето","1013","11.4","67.6","64","991.2","19.4","17.5","999.9","77.4","62.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/13/2017","Лето","1013.7","10.2","63.9","63.1","991.7","9.4","13.6","999.9","68.7","61.7","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/14/2017","Лето","1011.8","9","64","62.7","989.8","31.1","11.7","999.9","66","63","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/15/2017","Лето","1010.7","6.1","66.5","62.5","988.8","25.7","9.7","999.9","73.8","62.4","0","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/16/2017","Лето","1012.2","5.1","66.1","62.6","990.4","28.7","7.8","999.9","70.5","63.7","0.08","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/17/2017","Лето","1013.7","7.3","65.3","61.4","991.7","12.4","11.7","999.9","70.7","62.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/18/2017","Лето","1014.2","4.4","68.3","64","992.4","28.7","5.8","999.9","73.9","64.2","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/19/2017","Лето","1014.3","6.1","70","65.9","992.6","24.1","7.8","999.9","77.5","65.1","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/20/2017","Лето","1012.7","9","69.7","66.3","991","14.8","11.7","999.9","77.5","65.1","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/21/2017","Лето","1008.5","11.4","66.5","65.6","986.7","9.4","19.4","999.9","70.3","64.2","0.13","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/22/2017","Лето","1008.2","6.6","73.4","69.3","986.8","31.1","11.7","999.9","79.7","69.4","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/23/2017","Лето","1005","10.7","70.1","65.1","983.4","23.3","17.5","999.9","81","61.9","0.17","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/24/2017","Лето","1001.2","9.2","67.3","60.3","979.6","28.7","15.5","999.9","72.9","61.7","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/25/2017","Лето","1002.2","12.1","68.9","50.7","980.6","19.4","13.6","999.9","77.2","62.4","0","F","999.9","10"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/26/2017","Лето","1010.2","10.4","68.1","46.7","988.4","31.1","15.5","999.9","74.7","60.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/27/2017","Лето","1013","12.4","68.9","60.4","991.2","28.7","17.5","999.9","74.5","65.3","0.08","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/28/2017","Лето","1008.2","12.9","64.1","51.8","986.3","24.1","19.4","999.9","71.6","54.1","0.16","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/29/2017","Лето","1010.3","9.7","60.2","31.7","988.1","31.1","13.6","999.9","65.5","54","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/30/2017","Лето","1010.1","10.4","59.2","39.5","987.9","31.1","15.5","999.9","65.7","52.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","8/31/2017","Лето","1012.5","4.1","62.8","51","990.5","31.1","7.8","999.9","69.8","52.7","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/1/2017","Осень","1013.8","8","65","59","991.8","28.7","11.7","999.9","70.7","59.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/2/2017","Осень","1014.1","5.1","63.9","60.2","992.1","26.4","7.8","999.9","72.1","56.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/3/2017","Осень","1015.2","7","65.9","56.2","993.3","26.4","11.7","999.9","72.9","61.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/4/2017","Осень","1014.1","10.7","67.8","63.9","992.3","15.6","13.6","999.9","72","66.4","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/5/2017","Осень","1008.6","14.6","67.2","66","986.9","12.4","19.4","21.4","70","66.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/6/2017","Осень","1004.4","6.6","69.2","62.5","982.9","28.7","11.7","999.9","78.1","63.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/7/2017","Осень","1005.4","4.6","69.9","62.8","983.8","24.1","7.8","999.9","79.9","62.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/8/2017","Осень","1009.6","7.5","66.1","59.1","987.8","24.1","13.6","25.3","76.5","55.4","0.26","F","999.9","10010"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/9/2017","Осень","1014.4","7.3","59","52.4","992.2","28.7","9.7","999.9","64.6","52.9","0","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/10/2017","Осень","1013.2","10","64.8","55.8","991.2","28.7","15.5","999.9","70.3","61.3","0.03","F","999.9","10010"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/11/2017","Осень","1009.5","11.7","63.2","61.8","987.5","24.9","15.5","999.9","68.4","53.4","1.26","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/12/2017","Осень","1012.9","8.7","61.7","49.5","990.8","31.1","11.7","999.9","70.5","53.4","0.02","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/13/2017","Осень","1017.2","7","59.5","45.3","994.9","31.1","11.7","999.9","66.7","52.3","0.03","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/14/2017","Осень","1021.7","9.5","57","50","999.1","31.1","15.5","999.9","64.2","51.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/15/2017","Осень","1021.6","7","60.8","50","999.2","28.7","9.7","999.9","69.8","51.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/16/2017","Осень","1017.5","15.8","61.8","56.7","995.3","24.1","19.4","999.9","64.8","58.6","0","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/17/2017","Осень","1009.5","11.4","60.7","55.6","987.4","12.4","21.4","999.9","65.5","54.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/18/2017","Осень","1001.5","8","63.7","56.2","979.8","24.1","11.7","999.9","71.1","57.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/19/2017","Осень","1003.2","8","62.4","55.5","981.3","18.6","15.5","29.1","73.6","55","0.71","E","999.9","10010"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/20/2017","Осень","1008.4","10","61.1","56.5","986.3","21.7","17.5","999.9","67.5","58.3","0.02","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/21/2017","Осень","1012.5","7.5","65.8","58","990.6","26.4","13.6","999.9","73.2","61.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/22/2017","Осень","1011.4","18.5","64.1","62.6","989.5","21.7","25.3","999.9","68.2","54.7","1.06","F","999.9","10010"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/23/2017","Осень","1013.4","9.2","62.9","55.4","991.3","28.7","13.6","999.9","71.1","59","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/24/2017","Осень","1012.5","15.3","62.3","58","990.5","19.4","23.3","999.9","66.6","54.1","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/25/2017","Осень","1014.7","9.2","62.1","47.8","992.6","31.1","11.7","999.9","68.7","53.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/26/2017","Осень","1011.1","15.1","61.9","58.2","989.1","24.9","19.4","999.9","67.6","52.3","0.08","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/27/2017","Осень","1010","11.9","54.2","29.6","987.6","31.1","19.4","999.9","62.1","46","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/28/2017","Осень","1007.3","10.2","51.8","27.4","984.9","31.1","15.5","999.9","60.4","45.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/29/2017","Осень","1010.3","11.2","54","27.3","987.8","31.1","19.4","999.9","60.1","45.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","9/30/2017","Осень","1016.2","8.7","57.2","36.8","993.8","31.1","13.6","999.9","63.5","48.4","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/1/2017","Осень","1011","13.6","60.4","44.9","988.9","24.1","21.4","999.9","69.3","50.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/2/2017","Осень","1016.3","16","50.5","28.1","993.5","21.7","23.3","999.9","57","43.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/3/2017","Осень","1020.9","11.2","47.6","22.2","998","31.1","15.5","999.9","55.2","42.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/4/2017","Осень","1024.6","6.1","48.4","20.5","1.6","31.1","13.6","999.9","55","43.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/5/2017","Осень","1023","17.7","56","48.5","0.4","31.1","23.3","999.9","60.4","48.4","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/6/2017","Осень","1020.6","16","59.2","56.3","998.3","15.6","21.4","23.3","64.2","56.3","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/7/2017","Осень","1021.1","10.9","59.6","58.5","998.8","17.1","13.6","999.9","64.8","56.1","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/8/2017","Осень","1023.9","8.7","53.2","48.7","1.2","13.5","15.5","25.3","59","47.5","0.05","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/9/2017","Осень","1023","15.5","47.3","44.9","0","9.4","25.3","999.9","56.5","42.4","0.02","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/10/2017","Осень","1023.9","11.7","44.7","27.3","0.7","27.5","17.5","999.9","49.6","39","0.04","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/11/2017","Осень","1020.2","11.2","38.8","37.6","996.8","10.1","15.5","999.9","41.4","36","0.35","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/12/2017","Осень","1020.9","6.6","43.3","29.2","997.8","31.1","11.7","999.9","48","38.1","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/13/2017","Осень","1021.5","7","46.4","29.9","998.4","31.1","13.6","999.9","51.8","42.8","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/14/2017","Осень","1026.6","6.3","45.4","27","3.3","31.1","9.7","999.9","53.6","39.4","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/15/2017","Осень","1029.4","6.6","47.3","28.6","6.2","31.1","9.7","999.9","54.3","39.2","0.02","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/16/2017","Осень","1026.7","6.1","47.3","34.8","3.6","17.1","9.7","999.9","55","41.7","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/17/2017","Осень","1029","10.4","40.9","18.6","5.6","28.7","21.4","999.9","48.2","33.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/18/2017","Осень","1026.2","11.9","44.3","32","3","12.4","15.5","999.9","46.9","37.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/19/2017","Осень","1020.7","18","47.7","45.7","997.8","21.7","23.3","999.9","48.9","47.1","0.63","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/20/2017","Осень","1019.2","17.2","49.4","48.8","996.4","10.9","23.3","999.9","50.5","48.2","0.55","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/21/2017","Осень","1021.9","13.4","45","37.8","998.8","12.4","17.5","999.9","55","31.3","0.04","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/22/2017","Осень","1022.1","18.9","33.7","11.7","998.5","31.1","25.3","999.9","40.5","28","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/23/2017","Осень","1020.6","13.8","37.4","12.7","997.2","28.7","23.3","999.9","46","27.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/24/2017","Осень","1022.2","6.6","44","22.8","999","31.1","9.7","999.9","51.6","33.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/25/2017","Осень","1022","7.3","49.6","22.5","999.1","28.7","11.7","999.9","60.3","41","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/26/2017","Осень","1021.5","6.3","48","37.5","998.5","6.1","11.7","999.9","51.8","39.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/27/2017","Осень","1022.8","10.9","51.7","49","0","7.9","17.5","999.9","55.8","49.8","0.02","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/28/2017","Осень","1020.5","17.2","50.8","48.7","997.8","7.8","23.3","999.9","56.5","43.9","0.16","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/29/2017","Осень","1016","21.6","37.4","18.4","992.6","10.9","29.1","999.9","43.9","34.9","0","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/30/2017","Осень","1018.5","12.4","40.1","14.6","995.2","12.4","19.4","999.9","45.3","34.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","10/31/2017","Осень","1015.8","10.7","44.9","35.8","992.8","12.4","15.5","999.9","51.8","40.1","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/1/2017","Осень","1015.2","9.5","48.4","25.7","992.4","27.2","13.6","999.9","57.2","40.3","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/2/2017","Осень","1018.7","12.9","42.2","24.3","995.5","11.2","23.3","999.9","53.1","30.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/3/2017","Осень","1024.8","15.3","28.9","13.3","0.8","8","19.4","999.9","32.9","25","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/4/2017","Осень","1024","6.1","34.8","17.5","0.3","2.5","7.8","999.9","38.8","24.8","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/5/2017","Осень","1019.9","10.9","42.7","34.4","996.8","19.4","15.5","999.9","49.3","35.8","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/6/2017","Осень","1016.5","5.3","47.8","36.9","993.7","12.4","7.8","999.9","53.4","43.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/7/2017","Осень","1013.7","7.8","48.8","41.4","991","8.9","13.6","999.9","53.2","42.6","0.16","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/8/2017","Осень","1018.3","14.3","37.5","28.2","995","11.7","23.3","999.9","46.2","30.7","0.02","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/9/2017","Осень","1021.2","9.7","36.1","19.3","997.7","25.6","21.4","999.9","41.4","30.4","0.08","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/10/2017","Осень","1005.6","18.9","36.6","32.6","982.5","5.5","35","999.9","41.2","31.3","0.59","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/11/2017","Осень","1017.9","18.2","31.8","16.2","994.3","19.4","31.1","46.6","37.4","25.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/12/2017","Осень","1018.1","8","33.8","23.8","994.6","31.1","13.6","999.9","37","25.7","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/13/2017","Осень","1009.9","13.4","39.4","32.3","986.8","23.3","19.4","999.9","43.2","34.2","0.12","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/14/2017","Осень","1012.5","13.4","30.1","4.3","988.9","31.1","21.4","999.9","34.9","25","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/15/2017","Осень","1017.2","14.1","23.7","2.5","993.1","28.7","17.5","23.3","28.8","19.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/16/2017","Осень","1022.4","6.3","22.8","5.1","998.2","12.4","7.8","999.9","27.5","18.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/17/2017","Осень","1018.4","10.9","21.3","15.3","994.2","12.1","17.5","999.9","28.8","15.3","0.26","F","2","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/18/2017","Осень","1020.1","16","13.8","1.7","995.5","12.4","21.4","999.9","17.4","11.7","0","F","2","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/19/2017","Осень","1023.1","12.1","11.2","-4.6","998.3","28.7","19.4","999.9","14.2","7.3","0","F","2","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/20/2017","Осень","1023.8","6.1","16.1","0.7","999.3","31.1","17.5","999.9","20.1","11.1","0","F","2","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/21/2017","Осень","1018.7","13.8","27.7","22.4","994.8","31.1","23.3","999.9","33.3","18","0","E","2","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/22/2017","Осень","1011.9","13.4","30.7","10.8","988.4","28.7","19.4","999.9","39.6","23.5","0","F","0.8","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/23/2017","Осень","1014.6","13.1","20.4","-2.8","990.5","31.1","17.5","27.2","25.3","14.5","0","I","0.8","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/24/2017","Осень","1020.4","9","15.3","-4","995.9","31.1","15.5","21.4","19.6","11.5","0","E","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/25/2017","Осень","1019.6","7.5","18.9","14.8","995.3","11.3","15.5","999.9","21","16.3","0.07","F","0.8","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/26/2017","Осень","1027.4","7.5","15.6","2.1","2.8","26.4","13.6","999.9","19.2","12.7","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/27/2017","Осень","1020.5","16.3","30.7","26.7","996.8","17.1","23.3","31.1","36.7","23.2","0","E","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/28/2017","Осень","1015.7","11.7","33.2","21.4","992.2","12.4","25.3","999.9","38.7","16.9","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/29/2017","Осень","1026.3","15.8","12.2","-13.3","1.5","31.1","19.4","999.9","17.1","8.2","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","11/30/2017","Осень","1026","12.4","8.4","-14.1","1","31.1","17.5","29.1","13.5","3.4","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/1/2017","Зима","1025.6","5.8","14.2","-4","0.9","19.4","11.7","999.9","17.8","3.2","0","E","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/2/2017","Зима","1020.8","6.6","25.7","17.1","996.8","31.1","11.7","999.9","30","18","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/3/2017","Зима","1024","15.5","9.3","4.4","999.1","31.1","23.3","33","16.7","3.9","0","E","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/4/2017","Зима","1020.7","10.7","8.5","-1.8","995.8","28.7","15.5","23.3","13.1","3.2","0","E","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/5/2017","Зима","1018.2","6.4","8.1","-5.6","993.3","15.1","7.8","999.9","13.1","3.6","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/6/2017","Зима","1022.8","8.5","7.5","-3.6","997.7","12.4","15.5","999.9","15.4","-1.3","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/7/2017","Зима","1024.9","12.6","3.5","-6.3","999.7","31.1","17.5","19.4","10","-2","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/8/2017","Зима","1020.5","8.5","4.4","-9","995.4","12.4","13.6","999.9","7.9","-2.2","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/9/2017","Зима","1015.3","8","17","8.2","991.1","8.9","19.4","27.2","22.3","8.1","99.99"," ","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/10/2017","Зима","1008.8","16.3","17.7","14.8","984.7","8.7","27.2","999.9","28.9","6.8","0.28","F","2","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/11/2017","Зима","1011.3","21.9","4.9","-6.5","986.5","28.7","27.2","35","7.9","3.4","0","F","1.6","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/12/2017","Зима","1020.5","18.5","5.3","-10.6","995.5","31.1","23.3","999.9","10.6","-0.2","0","F","0.8","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/13/2017","Зима","1028.5","20.6","5.9","-8.1","3.2","31.1","27.2","999.9","11.3","0.7","0","F","0.8","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/14/2017","Зима","1030","10","9.2","-10.9","5","31.1","19.4","999.9","12.9","4.1","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/15/2017","Зима","1022","8.9","12.4","5.8","997.3","13.5","13.6","999.9","19","6.6","0.02","F","0.8","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/16/2017","Зима","1021.4","12.1","8.4","-6.2","996.5","31.1","15.5","999.9","13.8","4.3","0","F","0.8","0"
