"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","SEASON","TEMP","WDSP","DEWP","VISIB","MXSPD","GUST","MAX","MIN","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"26063099999","6/10/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57.6","5.3","51.1","4.8","9.7","999.9","66.2","50","0","F","999.9","100000"
"26063099999","6/11/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61.4","6.6","51.8","5.6","11.7","999.9","70.3","48.2","0","F","999.9","110000"
"26063099999","6/12/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","58.7","6.6","54.1","6","13.6","19.4","66.2","55.4","0.41","F","999.9","10000"
"26063099999","6/13/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57.3","8.6","51.8","6.1","13.6","23.3","64.9","48.2","0.04","F","999.9","10000"
"26063099999","6/14/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","53.6","9.6","39.1","6.2","13.6","19.4","62.1","44.4","0","F","999.9","10000"
"26063099999","6/15/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","55.3","6.4","36.3","999.9","9.7","999.9","66.2","44.6","0","F","999.9","0"
"26063099999","6/16/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61.5","4.6","44.9","4.5","9.7","999.9","71.6","44.6","0","F","999.9","0"
"26063099999","6/17/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.3","5.1","48.6","4.3","13.6","999.9","77","48.2","0","F","999.9","0"
"26063099999","6/18/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","63.2","7.4","53.8","6","13.6","999.9","73.4","55.4","0.2","F","999.9","10000"
"26063099999","6/19/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62.3","11.5","49.5","5","21.4","25.3","69.8","51.8","0.31","F","999.9","0"
"26063099999","6/20/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","55.9","8.6","49.3","6.2","17.5","27.2","60.8","50","0.08","F","999.9","10000"
"26063099999","6/21/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","52.4","11.8","47.6","6.1","19.4","29.1","59","48.2","0.51","F","999.9","10000"
"26063099999","6/22/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","54.4","9.8","45.6","6.1","17.5","27.2","60.8","46.2","0.08","F","999.9","10000"
"26063099999","6/23/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","53.7","8.3","44.3","6.2","13.6","999.9","61.2","44.6","0.02","F","999.9","10000"
"26063099999","6/24/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57.3","4.5","45.7","6.2","7.8","999.9","63.1","49.5","0","F","999.9","0"
"26063099999","6/25/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","58.4","6.1","52","6.1","11.7","19.4","67.5","51.8","0.22","F","999.9","10000"
"26063099999","6/26/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","55.7","9","49.5","6.2","13.6","23.3","62.8","50","0.12","F","999.9","10000"
"26063099999","6/27/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","56.1","14.2","49","6.2","21.4","31.1","60.8","51.8","0.02","F","999.9","10000"
"26063099999","6/28/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","58.6","11.7","46.4","6.2","19.4","25.3","66.2","50","0","F","999.9","10000"
"26063099999","6/29/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62.1","4.9","46.4","999.9","13.6","15.5","72.7","48.2","0","F","999.9","0"
"26063099999","6/30/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","58.1","10.6","50.2","6.2","21.4","31.1","63.5","53.6","0","F","999.9","10000"
"26063099999","7/1/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","55.6","8.3","52.6","5.5","15.5","999.9","59.9","52.9","0.2","F","999.9","10000"
"26063099999","7/2/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","62.3","7.6","50","6.2","15.5","19.4","71.2","51.8","0","F","999.9","0"
"26063099999","7/3/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.2","5.3","51","5.6","9.7","999.9","76.1","50","0","F","999.9","10000"
"26063099999","7/4/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.1","5.3","51.3","6.2","11.7","999.9","69.6","51.8","0.16","F","999.9","10000"
"26063099999","7/5/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57.1","9","49.5","6.2","15.5","999.9","62.6","50","0","F","999.9","10000"
"26063099999","7/6/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","54.3","10","45.7","6.2","17.5","23.3","58.3","50","0.04","F","999.9","10000"
"26063099999","7/7/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","53.8","9.6","44.4","6.2","17.5","999.9","61","46.4","0","F","999.9","0"
"26063099999","7/8/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","56","5.2","44.4","5.8","11.7","999.9","63.7","44.6","0","F","999.9","0"
"26063099999","7/9/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","58.7","6","48.7","6.2","9.7","999.9","66.2","52","0","F","999.9","0"
"26063099999","7/10/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.6","6.8","49.8","999.9","13.6","999.9","76.1","51.8","0","F","999.9","0"
"26063099999","7/11/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67.8","7.4","52.9","6.2","13.6","999.9","76.1","50","0","F","999.9","10000"
"26063099999","7/12/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.1","8.1","58.4","5.9","13.6","27.2","72.3","59","0.37","F","999.9","10000"
"26063099999","7/13/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","66.2","4.4","58.7","5.3","15.5","25.3","77.5","55.4","0.48","F","999.9","110010"
"26063099999","7/14/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","59","12.1","53","6.2","17.5","999.9","62.6","57.2","0.04","F","999.9","10000"
"26063099999","7/15/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.4","9","49.8","6.2","13.6","999.9","64.9","53.6","0","F","999.9","10000"
"26063099999","7/16/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.4","5.4","51","5.9","9.7","999.9","67.5","50","0","F","999.9","0"
"26063099999","7/17/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.3","5.7","53.8","6.1","9.7","19.4","69.8","55.4","0.83","F","999.9","10000"
"26063099999","7/18/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","59.6","5.2","51.2","6.2","11.7","999.9","66.2","53.6","0.61","F","999.9","10010"
"26063099999","7/19/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57.6","6.5","50.4","6.2","13.6","999.9","64.4","51.8","0.08","F","999.9","10000"
"26063099999","7/20/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57.4","5.7","50.9","6.2","13.6","15.5","63.9","50","0.08","F","999.9","10000"
"26063099999","7/21/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.1","6.4","51.1","5.4","11.7","999.9","69.8","48.2","0.04","F","999.9","100000"
"26063099999","7/22/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","59.1","4.5","51.7","5.1","11.7","999.9","69.3","50","0.51","F","999.9","10010"
"26063099999","7/23/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61.5","11","50.9","5.7","19.4","999.9","69.8","50","0","F","999.9","10000"
"26063099999","7/24/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","59.8","7","54.6","5.8","11.7","999.9","64.4","55.4","0.72","F","999.9","10000"
"26063099999","7/25/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.8","4.5","54.9","6","9.7","999.9","68","55.4","0.04","F","999.9","10000"
"26063099999","7/26/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.3","6.7","55.1","6","11.7","19.4","73.4","53.6","0","F","999.9","0"
"26063099999","7/27/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64","5.6","54.4","5.7","11.7","999.9","75","51.8","0","F","999.9","0"
"26063099999","7/28/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","68.6","4.9","58.3","6.1","7.8","999.9","79.9","57.2","0","F","999.9","0"
"26063099999","7/29/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.3","4.1","59","4.9","9.7","999.9","74.5","57.2","0.12","F","999.9","10000"
"26063099999","7/30/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.6","7.3","56","5.9","11.7","999.9","71.6","55.4","0.51","F","999.9","10000"
"26063099999","7/31/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67","3","59.5","6.1","7.8","999.9","75.2","55.4","0","F","999.9","10000"
"26063099999","8/1/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67.1","7.2","57.5","6.1","13.6","19.4","75.4","60.8","0.08","F","999.9","10000"
"26063099999","8/2/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.2","8.5","60.4","6","15.5","25.3","73.4","57.2","0.51","F","999.9","10000"
"26063099999","8/3/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64","10.8","53.3","6.2","21.4","29.1","71.6","53.6","0","F","999.9","0"
"26063099999","8/4/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.1","5.1","56.9","6.1","9.7","999.9","66.2","53.6","0.12","F","999.9","10000"
"26063099999","8/5/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61.6","5.5","58.1","6.2","11.7","999.9","70.2","59","0.29","F","999.9","10000"
"26063099999","8/6/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","63.6","8.1","56.1","6.2","19.4","23.3","71.6","57.2","0.59","F","999.9","10010"
"26063099999","8/7/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61.5","10.8","56.2","6.1","19.4","29.1","66.2","55.9","0.08","F","999.9","10000"
"26063099999","8/8/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61.3","5.7","54.6","6","9.7","999.9","69.3","55.2","0.31","F","999.9","10000"
"26063099999","8/9/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.4","5.4","54.3","5.9","9.7","15.5","75.4","51.8","0","F","999.9","0"
"26063099999","8/10/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","66.8","7","58.4","6.2","13.6","999.9","78.8","57.2","0","F","999.9","0"
"26063099999","8/11/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.5","7","56.6","6.2","11.7","999.9","71.6","57.2","0","F","999.9","0"
"26063099999","8/12/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","70.2","6.8","60.6","6","11.7","17.5","79.9","57.2","0","F","999.9","10010"
"26063099999","8/13/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","68","6.5","61.4","6.2","13.6","999.9","75.2","60.8","0.24","F","999.9","10000"
"26063099999","8/14/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61.8","7.8","51","6.2","15.5","999.9","68","51.8","0","F","999.9","0"
"26063099999","8/15/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61.3","4.2","49.4","5.9","7.8","999.9","71.1","50","0","F","999.9","0"
"26063099999","8/16/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","64.4","6.2","50.5","6.2","13.6","999.9","74.7","50","0","F","999.9","0"
"26063099999","8/17/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67","4.8","59.8","6","11.7","999.9","75","59","0.35","F","999.9","10010"
"26063099999","8/18/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","67.8","5.3","61.2","6.2","13.6","999.9","73.6","60.8","0.02","F","999.9","10000"
"26063099999","8/19/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","70.3","6.5","63.1","5.8","11.7","15.5","81.5","59","0","F","999.9","10010"
"26063099999","8/20/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.3","4.8","60.2","6.1","9.7","999.9","70","59","0.24","F","999.9","10010"
"26063099999","8/21/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.2","4.4","57.1","5.5","7.8","999.9","64.4","57.2","0.59","F","999.9","10000"
"26063099999","8/22/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","59.8","2.7","56.8","5","5.8","999.9","63.1","57.2","0.15","F","999.9","10000"
"26063099999","8/23/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","60.8","5.7","57.7","5.6","11.7","999.9","62.8","58.3","0.48","F","999.9","10000"
"26063099999","8/24/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","59.5","10.1","56.4","5.4","17.5","999.9","62.6","53.6","1.13","F","999.9","10000"
"26063099999","8/25/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","57.1","9.9","51.7","6.2","19.4","999.9","61.2","53.2","0.39","F","999.9","10000"
"26063099999","8/26/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","54.1","9.8","48.9","6","19.4","21.4","59.5","49.1","0.24","F","999.9","10000"
"26063099999","8/27/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","52.9","7.8","44.2","6.2","13.6","999.9","59","46.4","0","F","999.9","0"
"26063099999","8/28/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","53","5.3","46.1","6.2","9.7","999.9","59.2","42.8","0","F","999.9","0"
"26063099999","8/29/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","56.4","5.7","47.4","6.2","9.7","999.9","64.2","51.3","0","F","999.9","0"
"26063099999","8/30/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","61","10.8","51","6.2","17.5","23.3","69.8","50","0","F","999.9","0"
"26063099999","8/31/2017","59.800292","30.262503","24.07","PULKOVO, RS","Лето","65.2","7.9","55.3","6.2","11.7","23.3","75.2","59","0","F","999.9","0"
"26063099999","9/1/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","60.1","8.7","53.7","6.2","15.5","17.5","68.2","50","0","F","999.9","10000"
"26063099999","9/2/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","55.6","6.5","47.7","5.5","11.7","999.9","63.5","46.4","0","F","999.9","0"
"26063099999","9/3/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","54","10.3","45.4","6.2","15.5","999.9","58.5","48.2","0","F","999.9","10000"
"26063099999","9/4/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.7","11","42.4","6.2","17.5","23.3","59.5","46.4","0","F","999.9","0"
"26063099999","9/5/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.4","10.4","42.4","6.2","17.5","21.4","59.5","46.4","0","F","999.9","0"
"26063099999","9/6/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","51.7","9.4","43.3","6.2","15.5","999.9","56.8","47.5","0.02","F","999.9","10000"
"26063099999","9/7/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","51.5","3.6","48.9","5.5","9.7","999.9","54.3","50","0.39","F","999.9","10000"
"26063099999","9/8/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","53.8","3.4","49.2","6.2","7.8","999.9","59","50","0.02","F","999.9","10000"
"26063099999","9/9/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","55.7","4.9","51.4","5.8","9.7","999.9","63","46.4","0.04","F","999.9","110000"
"26063099999","9/10/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","61.6","7","56.5","6.2","11.7","999.9","68.9","55.4","0","F","999.9","10000"
"26063099999","9/11/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","59.3","5.2","54.5","5.4","9.7","999.9","64.6","53.6","0.05","F","999.9","10000"
"26063099999","9/12/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","63.5","7.1","60.1","5.5","13.6","19.4","73.4","53.4","0","F","999.9","10000"
"26063099999","9/13/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","57.6","6.1","55.9","5","15.5","999.9","60.8","55.2","0.83","F","999.9","10000"
"26063099999","9/14/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","56.3","8.3","52.8","6.1","15.5","999.9","60.8","53.6","0.2","F","999.9","10000"
"26063099999","9/15/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","53.7","10.9","50.3","6.1","15.5","21.4","57.7","48.2","0.19","F","999.9","10000"
"26063099999","9/16/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","54.1","10.4","49.8","6.2","15.5","23.3","62.1","48.2","0.16","F","999.9","10000"
"26063099999","9/17/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.6","4.9","48.5","5.3","11.7","999.9","61","42.8","0.04","F","999.9","0"
"26063099999","9/18/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","50.2","5.2","48.5","4.2","13.6","25.3","57.2","41","0.67","F","999.9","110000"
"26063099999","9/19/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","49.7","7.4","47.4","5.7","13.6","999.9","53.6","44.6","0.47","F","999.9","10000"
"26063099999","9/20/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","51.5","3.5","47.5","5.9","7.8","999.9","60.8","42.8","0","F","999.9","0"
"26063099999","9/21/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","53","8.7","47.3","4.6","13.6","999.9","64","42.8","0","F","999.9","110000"
"26063099999","9/22/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.5","10.7","46.5","6.2","15.5","999.9","59.4","48.2","0.02","F","999.9","10000"
"26063099999","9/23/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","51.9","6.2","45.3","999.9","11.7","999.9","65.7","42.8","0","F","999.9","0"
"26063099999","9/24/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","51.7","5.1","46.4","2.9","7.8","999.9","65.7","41","0","F","999.9","0"
"26063099999","9/25/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","53.6","3.7","48.4","3.3","5.8","999.9","67.6","41","0","F","999.9","100000"
"26063099999","9/26/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","52.6","3.1","49.9","5.1","5.8","999.9","55.4","50","0","F","999.9","10000"
"26063099999","9/27/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","50.1","3.7","44.9","6.2","7.8","999.9","53.2","46.4","0","F","999.9","0"
"26063099999","9/28/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","47.4","2.2","43.1","4.2","5.8","999.9","55","37.4","0","F","999.9","0"
"26063099999","9/29/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","47.7","4.4","44.3","4.9","5.8","999.9","50","44.6","0","F","999.9","110000"
"26063099999","9/30/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","47.2","2.5","43.3","5.4","5.8","999.9","51.3","44.6","0.01","F","999.9","10000"
"26063099999","10/1/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","46.4","1.9","42.6","6.2","3.9","999.9","50.5","44.6","0","F","999.9","0"
"26063099999","10/2/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","44.8","6.9","41.4","6","11.7","999.9","48.2","42.8","0.02","F","999.9","10000"
"26063099999","10/3/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","45.2","10.9","39.2","6.1","19.4","27.2","49.5","42.8","0.06","F","999.9","10000"
"26063099999","10/4/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","47.9","8.5","44.8","5.8","13.6","21.4","51.1","43.9","0.31","F","999.9","10000"
"26063099999","10/5/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","46.9","5.8","44.5","5.6","9.7","999.9","50.7","44.6","0.16","F","999.9","10000"
"26063099999","10/6/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","45.4","4.1","42","5.6","7.8","999.9","48.2","41","0.22","F","999.9","10000"
"26063099999","10/7/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","46.5","6.2","42.1","6.1","13.6","999.9","51.8","41","0","F","999.9","10000"
"26063099999","10/8/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","47.3","8.4","43.8","6.1","11.7","999.9","51.8","44.6","0.09","F","999.9","10000"
"26063099999","10/9/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","47.6","10.3","44.5","5.4","13.6","15.5","51.8","42.8","0.79","F","999.9","10000"
"26063099999","10/10/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","46.1","9.2","42.1","6.2","13.6","21.4","52.7","44.6","0.12","F","999.9","10000"
"26063099999","10/11/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","45.6","8.3","42.5","5.8","13.6","999.9","48.2","44.6","0.47","F","999.9","10000"
"26063099999","10/12/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","44.9","7.6","40.3","6.1","11.7","999.9","49.6","42.8","0.02","F","999.9","10000"
"26063099999","10/13/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","44.8","8.3","41.2","5.5","11.7","999.9","46.6","41","0.31","F","999.9","10000"
"26063099999","10/14/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","44.1","6.6","38","6.1","11.7","999.9","47.1","39.9","0","F","999.9","10000"
"26063099999","10/15/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","43.2","8.1","38.4","5.9","15.5","999.9","45.5","38.3","0.16","F","999.9","10000"
"26063099999","10/16/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","47.1","9.3","44.1","6.1","17.5","19.4","55.4","37.6","0.17","F","999.9","10000"
"26063099999","10/17/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","46.8","9.4","41.8","6","15.5","23.3","53.6","42.8","0","F","999.9","10000"
"26063099999","10/18/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","47.6","11","43.3","6","19.4","23.3","51.8","41","0.28","F","999.9","10000"
"26063099999","10/19/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","42","7.8","36","6.1","13.6","999.9","46.2","35.6","0","F","999.9","0"
"26063099999","10/20/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","38.4","4.6","34.1","6.2","9.7","999.9","43.9","30.2","0","F","999.9","10000"
"26063099999","10/21/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","34.2","4.5","28.9","5.9","7.8","999.9","41.9","30.2","0","F","999.9","0"
"26063099999","10/22/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","34.4","7.2","29.8","6.1","13.6","999.9","37","30.2","0","F","999.9","11000"
"26063099999","10/23/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","32.7","2.5","28.9","6","5.8","999.9","39.2","24.8","0","F","999.9","0"
"26063099999","10/24/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","34.9","2.6","31.2","5.9","5.8","999.9","38.1","28.4","0","F","999.9","10000"
"26063099999","10/25/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","28.8","7.8","22.6","6.2","11.7","999.9","33.1","24.8","0","F","999.9","0"
"26063099999","10/26/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","30.8","14","21.1","6.2","19.4","25.3","34.7","24.8","0","F","999.9","11000"
"26063099999","10/27/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","32.8","7.4","25.6","6.2","13.6","999.9","34.3","32","0","F","999.9","0"
"26063099999","10/28/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","33","7.3","29.1","5.8","11.7","999.9","34.7","32","0","F","0.4","11000"
"26063099999","10/29/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","35.5","6.9","34.1","4.2","9.7","999.9","38.5","32","0.28","F","0.4","111000"
"26063099999","10/30/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","38.5","6.1","36.9","4.9","9.7","999.9","41.4","35.6","0.06","F","999.9","110000"
"26063099999","10/31/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","33.9","12.1","30.3","6","17.5","21.4","37.4","28.4","0.17","F","999.9","11000"
"26063099999","11/1/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","28.2","9.6","20.8","6.2","15.5","999.9","35.1","21.2","0","F","999.9","0"
"26063099999","11/2/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","25","3.6","21.2","3.3","7.8","999.9","36","19.4","0","F","999.9","100000"
"26063099999","11/3/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","28.4","4","26.8","5.8","7.8","999.9","36","19.4","0.02","F","999.9","11000"
"26063099999","11/4/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","39.1","7.9","36.9","6.2","11.7","13.6","44.6","32","0","F","999.9","10000"
"26063099999","11/5/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","44","7.5","40.7","6.2","13.6","999.9","48","39.2","0.02","F","999.9","10000"
"26063099999","11/6/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","42.8","6.8","40.3","6.1","11.7","999.9","44.6","41","0","F","999.9","10000"
"26063099999","11/7/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","39.3","10","35","6.1","17.5","23.3","43.2","32","0.08","F","999.9","10000"
"26063099999","11/8/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","36.4","5.3","34.7","4.8","9.7","999.9","39.2","33.8","0","F","999.9","100000"
"26063099999","11/9/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","37.3","6.7","33.5","6.2","13.6","999.9","41.7","33.8","0","F","999.9","10000"
"26063099999","11/10/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","38.1","9.1","35.8","6.2","13.6","21.4","41.2","35.6","0","F","999.9","10000"
"26063099999","11/11/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","40.3","8.7","37.7","6","13.6","17.5","43.7","37.4","0.04","F","999.9","10000"
"26063099999","11/12/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","37.2","10","33.2","6.2","15.5","25.3","39.2","35.6","0","F","999.9","10000"
"26063099999","11/13/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","37.9","7.9","34.2","6.2","13.6","17.5","41.7","35.6","0.05","F","999.9","10000"
"26063099999","11/14/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","34.9","5.5","32.7","6.2","11.7","999.9","36.3","33.8","0.08","F","999.9","11000"
"26063099999","11/15/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","36.3","7.9","33.9","6.2","13.6","15.5","39.2","33.8","0.04","F","999.9","10000"
"26063099999","11/16/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","36.6","7.7","34.9","5.7","17.5","999.9","39.2","33.8","0.12","F","999.9","10000"
"26063099999","11/17/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","38.4","7.9","35","6.2","15.5","23.3","41.9","35.6","0","F","999.9","10000"
"26063099999","11/18/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","39.6","9.4","35.9","6.2","15.5","25.3","42.8","35.6","0","F","999.9","10000"
"26063099999","11/19/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","35.1","7.6","31","6.2","9.7","999.9","39.2","32","0","F","999.9","1000"
"26063099999","11/20/2017","59.800292","30.262503","24.07","PULKOVO, RS","Осень","33","4","31.3","4.4","5.8","999.9","35.8","30.2","0.04","F","0.4","11000"
